status,id,type,title,author_1,author_2,author_3,author_4,author_5,author_6,author_7,author_8,author_9,author_10,booktitle,editor_1,editor_2,editor_3,editor_4,editor_5,editor_6,editor_7,editor_8,editor_9,editor_10,journal,volume,issue,publisher,pages,year,main_theme,secondary_theme,lang,link,doi,publication_country,search_term,rest
not matched,2207,Book Chapter,Ensino da língua materna e promoção da cidadania global: A transversalidade da língua portuguesa como princípio estruturante,"Mesquita, Luciana",,,,,,,,,,Desafíos de investigación educativa durante la pandemia COVID19,"Aznar Díaz, I.","Cáceres Reche, M. P.","Marín Marín, J. A.","Moreno Guerrero, A. J.",,,,,,,,,,Dykinson,233-243,2020,"['conceptual publications', 'Theoretical']",['Formal Education'],Portuguese,https://dialnet.unirioja.es/servlet/libro?codigo=789906&orden=0&info=open_link_libro,not found,,,
not matched,2208,Book Chapter,Reler a educação para o desenvolvimento em “Histórias da minha rua”,"Silva, Ana Isabel","Melão, Dulce",,,,,,,,,V Congresso internacional de formação na docência (INCTE). Livro de atas,"Lopes, R. P.","Mesquita, C.","Silva, E. M.","Pires, M. V.",,,,,,,,,,Instituto Politécnico de Bragança,988-999,2020,['Formal Education'],[],Portuguese,http://hdl.handle.net/10400.19/6431,not found,,,
not matched,2209,Book Chapter,A Emergência de uma Cidadania Global em Tempos de Populismo,Tranjan. R. N.,,,,,,,,,,Análise crítica do direito Ibero-americano,"Guerra da Silva, Erica","Brito, Paulo de","Veiga, Fábio da Silva","Gonçalves, Rubén Miranda ",,,,,,,,,,,170-179,2020,"['conceptual publications', 'Theoretical']",[],Portuguese,https://dialnet.unirioja.es/descarga/libro/769015.pdf,not found,,,
not matched,2226,Book Chapter,"Formación, derechos humanos y globalización en el alumnado de Ciencias de la Educación","Nadal Masegosa, A. N.",,,,,,,,,,Derechos humanos desde la interdisciplinariedad en ciencias sociales and humanidades,"Sánchez Rubio, David","Marín-Conejo, S.","Olvera García, Jorge",,,,,,,,,,,Dykinson,267-278,2020,"['training of trainers', 'Teacher education']",[],Spanish,https://dialnet.unirioja.es/servlet/articulo?codigo=7302172,not found,,,
not matched,2227,Book Chapter,La Declaración Universal de Derechos Humanos y la educación para el desarrollo sostenible,"Capella, V. B.",,,,,,,,,,Retos de la educación ante la Agenda 2030. Los ODS entre el humanismo and la ecología," De Tienda Palop, Lydia","Arenas Dolz,  F.","Gracia Calandín, J.",,,,,,,,,,,Universitat de València,29-42,2020,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/articulo?codigo=7594526,not found,,,
not matched,2235,Book Chapter,Educación para la Sostenibilidad,"Vilches Peña, A.","Gil-Pérez, D.",,,,,,,,,Repensar la sostenibilidad,"Enríquez Sánchez, J. M.","Duce, C.","Miguel, L. M.",,,,,,,,,,,,371-388,2020,"['training of trainers', 'Teacher education']",[],Spanish,https://roderic.uv.es/handle/10550/76544,not found,,,
not matched,2325,Book Chapter,Where in the World In Neuschwanstein? A Postcolonial Reflection on Global Citizenship and Geographic Isolation,"Balzer, G.",,,,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,150-163,2020,"['educational partnerships', 'International Volunteering, study visits']",[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
not matched,2333,Book Chapter,Teasing Theads: (Dis)Entanglement of a Global Studies Classroom,"Beyak, T.",,,,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,120-135,2020,['Formal Education'],[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
not matched,2350,Book Chapter,Global Justice and Global Citizenship,"Cabrera, L.",,,,,,,,,,The Oxford Handbook of Global Justice,"Brooks, Thom",,,,,,,,,,,,,Oxford University Press,,2020,"['conceptual publications', 'Theoretical']",[],English,"(5) (PDF) Global Citizenship and Global Justice (forthcoming in Oxford Handbook of Global Justice, ed. Thom Brooks) | Luis Cabrera - Academia.edu",not found,,,
not matched,2357,Book Chapter,The stories We Tell About the World: Theory and Narrative in the Global Citizenship Classroom,"Chapman, J.",,,,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,49-63,2020,"['conceptual publications', 'Theoretical']",[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
not matched,2413,Book Chapter,Teaching and Learning Global Citizenship in Rural Canada: Demographic Changes and Opportunities,"Hamm, L.","McLoughlin, J.","Maston, M.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,104-119,2020,['Formal Education'],[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
not matched,2438,Book Chapter,"Ethics, Relationality, and Global Citizenship Education: Decolonial Gestures within Complicity","Kerr, M.",,,,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,176-189,2020,['Policy related research'],[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
not matched,2465,Book Chapter,Awareness and Empathy: Essential Dimensions of Global Citizenship Education,"Magro, K.",,,,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,29-48,2020,"['conceptual publications', 'Theoretical']",[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
not matched,2484,Book Chapter,The Place of the Local in a Global World: Two Teachers Transact in Their Reading of Seedfolks,"Morawski, C","Dunnington, C.",,,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,64-75,2020,['Formal Education'],[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
not matched,2486,Book Chapter,Politics of Emotions in Tanzania: Analyzing Global Citizenship Education Through Secular and Religious Lenses,"Msangi, Sabrina Eliya","Kayombo, Joel Jonathan",,,,,,,,,"Exploring the Complexities in Global Citizenship Education: Hard Spaces, Methodologies, and Ethics","Misiaszek, Lauren Ila",,,,,,,,,,,,,Routledge,69-92,2020,['Policy related research'],[],English,https://www.routledge.com/Exploring-the-Complexities-in-Global-Citizenship-Education-Hard-Spaces/Misiaszek/p/book/9780367784515,not found,,,
not matched,2499,Book Chapter,Global Problems Require a Global Citizenry: The Case for Teaching Global Citizenship,"Orlowski, P.","Sfeir, G.",,,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,12-28,2020,"['conceptual publications', 'Theoretical']",[],English,https://www.canadianscholars.ca/books/teaching-global-citizenship,not found,,,
not matched,2544,Book Chapter,Beyond the Bake Sale: Redefining Global Issues for At-Risk Youth,"Schoen, P.",,,,,,,,,,Teaching Global Citizenship: A Canadian Perspective,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,,,,Canadian Scholars,164-176,2020,"['training of trainers', 'Teacher education']",[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
not matched,2578,Book Chapter,Global Citizenship Education in Asia: A Case Study From Vietnam,"Truong-White, Hoa","Nhat Ho, T.",,,,,,,,,Global Citizenship Education in Teacher Education: Theoretical and Practical Issues (1st ed),"Schugurensky, Daniel","Wolhuter, Charl",,,,,,,,,,,,Routledge,179-200,2020,"['conceptual publications', 'Theoretical']",[],English,https://www.taylorfrancis.com/chapters/edit/10.4324/9781351129848-10/global-citizenship-education-teacher-education-asia-hoa-truong-white-thi-nhat-ho,not found,,,
not matched,2625,Book Chapter,Educazione alla cittadinanza per il diritto alla Pace,"Mancaniello, M.R.",,,,,,,,,,COLTIVARE LE INTELLIGENZE PER LA CURA DELLA CASA COMUNE Scenari transdisciplinari e processi formativi di Cittadinanza terrestre,"Orefice, P.","Mancaniello, M.R.","Lapov, Z.","Vitali, S.",,,,,,,,,,Pensa MultiMedia,,2019,['Formal Education'],['Non-formal education'],Italian,https://www.pensamultimedia.it/pensa/prodotto/coltivare-le-intelligenze-per-la-cura-della-casa-comune-scenari-transdisciplinari-e-processi-formativi-di-cittadinanza-terrestre/,not found,,,
not matched,2654,Book Chapter,Praktyczny wymiar edukacji globalnej,"Babicki, Zbigniew",,,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,"Babicki, Zbigniew","Kuleta-Hulboj, Magdalena",,,,,,,,,,,,Wydawnictwo UKSW,37-60,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
not matched,2657,Book Chapter,NO TITLE,"Babicki, Zbigniew","Kuleta-Hulboj, Magdalena",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,"Babicki, Zbigniew","Kuleta-Hulboj, Magdalena",,,,,,,,,,,,Wydawnictwo UKSW,7-16,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
not matched,2658,Book Chapter,Edukacja dla zrównoważonego rozwoju a ograniczanie narastających nierówności społecznych jako wyzwanie naszego czasu,"Badowska, Mariola",,,,,,,,,,"Sociální pedagogika ve světle společenského, institucionálního a individuálního ohrožení","Neslušanová, S.","Niklová, M.","Jarosz, E.",,,,,,,,,,,Institut mezioborových studií,76-83,2015,"['conceptual publications', 'Theoretical']",[],Polish,https://www.researchgate.net/profile/Marek-Kalaman/publication/305636106_Prawne_reglamentacje_postepowania_z_wiezniami_mlodocianymi_w_Polsce_po_1945_roku/links/579653e008aed51475e54e48/Prawne-reglamentacje-postepowania-z-wiezniami-mlodocianymi-w-Polsce-po-1945-roku.pdf#page=76,not found,,,
not matched,2662,Book Chapter,Problematyka migracji w edukacji globalnej w Polsce,"Bergmann, M.",,,,,,,,,,"Kryzys migracyjny: perspektywa pedagogiczno-psychologiczna, t. 2","Markowska-Manista, U.","Pasamonik, B.",,,,,,,,,,,,Wydawnictwo Akademii Pedagogiki Specjalnej,172-188,2017,"['conceptual publications', 'Theoretical']",['Formal Education'],Polish,http://www.aps.edu.pl/media/2081074/kryzys_migracyjny_tom_2_e-book.pdf,not found,,,
not matched,2666,Book Chapter,Treści edukacji dla zrównoważonego rozwoju - perspektywa dydaktyczna,"Cabała, A.",,,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,"Babicki, Zbigniew","Kuleta-Hulboj, Magdalena",,,,,,,,,,,,Wydawnictwo UKSW,149-167,2016,['Formal Education'],[],Polish,,not found,,,
not matched,2674,Book Chapter,Współpraca środowiska akademickiego i organizacji pozarządowych szansą na rozwój edukacji globalnej w Polsce,"Gontarska, M.",,,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,"Babicki, Zbigniew","Kuleta-Hulboj, Magdalena",,,,,,,,,,,,Wydawnictwo UKSW,225-235,2016,"['community work', 'Informal education including youth work, media']",[],Polish,,not found,,,
not matched,2676,Book Chapter,Wprowadzenie: Edukacja globalna: polskie konteksty i inspiracje,"Gontarska, M.","Kuleta-Hulboj, Magdalena",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,"Kuleta-Hulboj, Magdalena","Gontarska, M.",,,,,,,,,,,,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,4-15,2015,"['conceptual publications', 'Theoretical']",[],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
not matched,2677,Book Chapter,Edukacja globalna w dialogu z antropologią,"Hummel, A.",,,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,"Kuleta-Hulboj, Magdalena","Gontarska, M.",,,,,,,,,,,,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,115-127,2015,"['conceptual publications', 'Theoretical']",['Higher education research'],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
not matched,2678,Book Chapter,Po co nam globalna edukacja,"Jasikowska, K.",,,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,"Kuleta-Hulboj, Magdalena","Gontarska, M.",,,,,,,,,,,,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,16-39,2015,"['conceptual publications', 'Theoretical']",[],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
not matched,2682,Book Chapter,Edukacja globalna wzmocnieniem procesu budowania solidarnego i sprawiedliwego świata,"Kaniewska, M.","Klimski, M.",,,,,,,,,Theoria i praxis zrównoważonego rozwoju: 30 lat od ogłoszenia Raportu Brundtland,"Sadowski, R. F.","Łepko, Z.",,,,,,,,,,,,Towarzystwo Naukowe Franciszka Salezego,281-294,2017,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
not matched,2691,Book Chapter,Krytyczna Analiza Dyskursu edukacji globalnej w wybranych materiałach organizacji pozarządowych (z warsztatu badawczego),"Kuleta-Hulboj, Magdalena",,,,,,,,,,Pedagogika jako humanistyczno-społeczna nauka stosowana: konsekwencje metodologiczne,"Kubinowski, D.",Chutorański A.,,,,,,,,,,,,Oficyna Wydawnicza Impuls,265-276,2017,"['community work', 'Informal education including youth work, media']",[],Polish,,not found,,,
not matched,2693,Book Chapter,Postkolonialna edukacja globalna w działaniu: inicjatywy Open Spaces for Dialogue and Enquiry i Through Other Eyes,"Kuleta-Hulboj, Magdalena",,,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,"Kuleta-Hulboj, Magdalena","Gontarska, M.",,,,,,,,,,,,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,91-114,2015,"['conceptual publications', 'Theoretical']",['Higher education research'],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
not matched,2695,Book Chapter,Wybrane koncepcje edukacji globalnej,"Kuleta-Hulboj, Magdalena",,,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,"Babicki, Zbigniew","Kuleta-Hulboj, Magdalena",,,,,,,,,,,,Wydawnictwo UKSW,61-82,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
not matched,2699,Book Chapter,Metoda dociekań filozoficznych w edukacji globalnej,"Lipska-Badoti, G.",,,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,"Kuleta-Hulboj, Magdalena","Gontarska, M.",,,,,,,,,,,,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,145-172,2015,"['training of trainers', 'Teacher education']",[],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
not matched,2705,Book Chapter,Zrównoważony rozwój a globalna edukacja antydyskryminacyjna jako element kształtowania kapitału ludzkiego przyszłych pokoleń,"Niewielska, M.",,,,,,,,,,Zrównoważony rozwój wektorem na drodze doskonalenia warsztatu naukowca,"Kuzior, A.","Kretek, H. A.",,,,,,,,,,,,Wydawnictwo Politechniki Śląskiej,57-70,2020,"['conceptual publications', 'Theoretical']",[],Polish,http://www.debiut.buzek.pl/wp-content/uploads/2021/02/ZROWNOWAZONY-ROZWOJ-WEKTOREM_final.pdf,not found,,,
not matched,2708,Book Chapter,(Wy)czytać świat z reportaży: wokół edukacji globalnej,"Ochwat, M.",,,,,,,,,,Literatura i globalizacja,"Kur, E. M.","Stelingowska, B.",,,,,,,,,,,,Wydawnictwo Uniwersytetu Przyrodniczo-Humanistycznego,81-100,2017,['Formal Education'],[],Polish,,not found,,,
not matched,2711,Book Chapter,Autoedukacja szansą dla realizacji idei zrównoważonego rozwoju,"Rodek, V.",,,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,"Babicki, Zbigniew","Kuleta-Hulboj, Magdalena",,,,,,,,,,,,Wydawnictwo UKSW,169-193,2016,['Higher education research'],[],Polish,,not found,,,
not matched,2712,Book Chapter,"Edukacja globalna w polskich szkołach, czyli refleksje nad pozaformalną zmianą w oświacie w trzech ujęciach","Rudnicki, P.",,,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,"Kuleta-Hulboj, Magdalena","Gontarska, M.",,,,,,,,,,,,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,60-90,2015,['Non-formal education'],['Formal Education'],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
not matched,2715,Book Chapter,Edukacja globalna: perspektywa Polski jako europejskiego kraju półperyferyjnego,"Starnawski, M.",,,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,"Kuleta-Hulboj, Magdalena","Gontarska, M.",,,,,,,,,,,,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,39-59,2015,"['conceptual publications', 'Theoretical']",[],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
not matched,2716,Book Chapter,Cechy wiedzy a integrowanie treści kształcenia wokół idei zrównoważonego rozwoju,"Szadzińska, Ewa",,,,,,,,,,Edukacja w perspektywie oczekiwań współczesności,"Karpińska, A.","Bornawska-Kalbarczyk, K.",Szwarc A.,,,,,,,,,,,Wydawnictwo Adam Marszałek,227-238,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
not matched,2718,Book Chapter,Proces kształcenia ukierunkowany na wartości społeczne,"Szadzińska, Ewa",,,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,"Kuleta-Hulboj, Magdalena","Gontarska, M.",,,,,,,,,,,,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,128-144,2015,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
