id,type,title,author_1,author_2,author_3,author_4,author_5,author_6,author_7,author_8,author_9,author_10,book_editor_1,book_editor_2,book_editor_3,book_editor_4,book_editor_5,book_editor_6,book_editor_7,book_editor_8,book_editor_9,book_editor_10,in_book_title,book_publisher,book_publisher_place,pages,year,main_theme,secondary_theme,lang,link,doi,publication_country,search_term,rest
599,Book chapter,Activism as/in/for Global Citizenship: Putting Un-Learning to Work Towards Educating the Future,"Curley, S.","Rhee, J.","Subebi, B.","Subreenduth, S.",,,,,,,"Davies, I.","Ho, L.","Kiwan, D.","Peck, C. L.","Peterson, A.","Sant, E.","Waghid, Y.",,,,"The Palgrave Handbook of Global Citizenship and Education, 1st ed. 2018 Edition.",Palgrave Macmillan,London,589-606,2018,"['conceptual publications', 'Theoretical']",[],English,https://www.palgrave.com/de/book/9781137597328,https://doi.org/10.1057/978-1-137-59733-5_37,,,
619,Book chapter,Global Citizenship Education—Assessing the Unassessable?,"Prowse, A.","Forsyth, R.",,,,,,,,,"Davies, I.","Ho, L.","Kiwan, D.","Peck, C. L.","Peterson, A.","Sant, E.","Waghid, Y.",,,,"The Palgrave Handbook of Global Citizenship and Education, 1st ed. 2018 Edition.",Palgrave Macmillan,London,607-623,2018,"['conceptual publications', 'Theoretical']",[],English,https://www.palgrave.com/de/book/9781137597328,https://doi.org/10.1057/978-1-137-59733-5_38,,,
459,Book chapter,Global Citizenship Education in North America,"Peck, C. L.","Pashby, K.",,,,,,,,,"Davies, I.","Ho, L.","Kiwan, D.","Peck, C. L.","Peterson, A.","Sant, E.","Waghid, Y.",,,,"The Palgrave Handbook of Global Citizenship and Education, 1st ed. 2018 Edition.",,,51-65,2018,"['conceptual publications', 'Theoretical']",['Policy related research'],English,https://www.palgrave.com/gp/book/9781137597328,https://doi.org/10.1057/978-1-137-59733-5_4,,,
460,Book chapter,Global Citizenship Education in Latin America,"Sant, E.","Valencia, G. G.",,,,,,,,,"Davies, I.","Ho, L.","Kiwan, D.","Peck, C. L.","Peterson, A.","Sant, E.","Waghid, Y.",,,,"The Palgrave Handbook of Global Citizenship and Education, 1st ed. 2018 Edition.",,,67-82,2018,"['conceptual publications', 'Theoretical']",['Policy related research'],English,https://www.palgrave.com/de/book/9781137597328,https://doi.org/10.1057/978-1-137-59733-5_5,,,
605,Book chapter,Conceptions of Global Citizenship Education in East and Southeast Asia,"Ho, L.",,,,,,,,,,"Davies, I.","Ho, L.","Kiwan, D.","Peck, C. L.","Peterson, A.","Sant, E.","Waghid, Y.",,,,"The Palgrave Handbook of Global Citizenship and Education, 1st ed. 2018 Edition.",,,83-95,2018,"['conceptual publications', 'Theoretical']",[],English,https://www.palgrave.com/gb/book/9781137597328,https://doi.org/10.1057/978-1-137-59733-5_6,,,
631,Book chapter,Global Citizenship Education: A Southern African Perspective,"Waghid, Y.",,,,,,,,,,"Davies, I.","Ho, L.","Kiwan, D.","Peck, C. L.","Peterson, A.","Sant, E.","Waghid, Y.",,,,"The Palgrave Handbook of Global Citizenship and Education, 1st ed. 2018 Edition.",Palgrave Macmillan,London,97-109,2018,"['conceptual publications', 'Theoretical']",[],English,https://www.palgrave.com/gp/book/9781137597328,https://doi.org/10.1057/978-1-137-59733-5_7,,,
626,Book chapter,Global Citizenship Education and Globalism,"Schreiber-Barsch, S.",,,,,,,,,,"Davies, I.","Ho, L.","Kiwan, D.","Peck, C. L.","Peterson, A.","Sant, E.","Waghid, Y.",,,,"The Palgrave Handbook of Global Citizenship and Education, 1st ed. 2018 Edition.",,,113-131,2018,"['conceptual publications', 'Theoretical']",[],English,https://www.palgrave.com/gp/book/9781137597328,https://doi.org/10.1057/978-1-137-59733-5_8,,,
606,Book chapter,Living Together with National Border Lines and Nationalisms,"Ide, K.",,,,,,,,,,"Davies, I.","Ho, L.","Kiwan, D.","Peck, C. L.","Peterson, A.","Sant, E.","Waghid, Y.",,,,"The Palgrave Handbook of Global Citizenship and Education, 1st ed. 2018 Edition.",,,133-147,2018,"['conceptual publications', 'Theoretical']",[],English,https://www.palgrave.com/gb/book/9781137597328?wt_mc=ThirdParty.SpringerLink.3.EPR653.About_eBook#otherversion=9781137597335,https://doi.org/10.1057/978-1-137-59733-5_9,,,
1128,Book Chapter,Habits of contributing citizenship: Self-help groups in rural Tanzania,"Kilonzo, R. G.","Matunga, B. N.","Chang’a, H. H.","Kontinen, T.",,,,,,,"Holma, K.","Kontinen, T.",,,,,,,,,Practices of Citizenship in East Africa: Perspectives from Philosophical Pragmatism,Routledge,London,139-156,2019,['Non-formal education'],[],English,,https://doi.org/10.1080/00071005.2019.1598540,,,
472,Book chapter,"John Dewy and the Role of the Teacher in a Globalized World: Imagination, Empathy, and ‘Third Voice’","English, A. R.",,,,,,,,,,M. Gordon,A. R. English,,,,,,,,,John Dewey’s Democracy and Education on an Era of Globalization,Routledge,London,,2018,"['training of trainers', 'Teacher education']","['conceptual publications', 'Theoretical']",English,https://www.tandfonline.com/doi/abs/10.1080/00131857.2016.1202806,https://doi.org/10.1080/00131857.2016.1202806,,,
601,Book chapter,"John Dewy and the Role of the Teacher in a Globalized World: Imagination, Empathy, and ‘Third Voice’","English, A. R.",,,,,,,,,,M. Gordon,A. R. English,,,,,,,,,John Dewey’s Democracy and Education on an Era of Globalization,Routledge,London,,2018,"['conceptual publications', 'Theoretical']",[],English,https://www.routledge.com/John-Deweys-Democracy-and-Education-in-an-Era-of-Globalization/Gordon-English/p/book/9780815362500,https://doi.org/10.1080/00131857.2016.1202806,,,
2574,Book Chapter,Toward a framework for assessing the 'global' and 'citizen' in global citizenship education in Australia and beyond,"Thomas, M.","Banki, S.",,,,,,,,,,,,,,,,,,,Discourse: Studies in the CUltural Politics of Education.,,,,2020,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1080/01596306.2020.1843113,,,
1123,Book Chapter,"Educating for Global Citizenship in Formal Schooling in Canada: Early Engagement with Complexity, Pedagogy and the Challenges of Implementation","Evans, M.",,,,,,,,,,K. Edge,,,,,,,,,,"Transnational Perspectives on Democracy, Citizenship, Human Rights and Peace Education",Bloomsbury Academic,London,131-154,2019,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1080/03050068.2020.1723352,,,
480,Book,Making Global Learning Universal: Promoting Inclusion and Success for All Students,"Landorf, H.","Doscher, S.","Hardrick, J.","Foreword by Musil, C. M.",,,,,,,,,,,,,,,,,,Stylus Publishing,,,2018,"['conceptual publications', 'Theoretical']",['Formal Education'],English,https://styluspub.presswarehouse.com/browse/book/9781620363607/Making-Global-Learning-Universal,https://doi.org/10.1080/03057925.2019.1655238,,,
1116,Book Chapter,"Education for Democratic Peace-building Amid Gendered Violence: Youth Experience and Schooling in Mexico, Bangladesh and Canada","Bickmore, K.",,,,,,,,,,"Drinkwater, M.","Rizvi, F.","Edge, K.",,,,,,,,"Transnational Perspectives on Democracy, Citizenship, Human Rights and Peace Education",Bloomsbury Academic,London,261-284,2019,"['community work', 'Informal education including youth work, media']",[],English,,https://doi.org/10.1080/09650792.2018.1519453,,,
1127,Book Chapter,Critically Countering Appropriations of Global Citizenship Education in the Indian Context,"Iftekhar, S. N.","Misiaszek, G. W.",,,,,,,,,"Misiaszek, L. I.",,,,,,,,,,"Exploring the Complexities in Global Citizenship Education: Hard Spaces, Methodologies, and Ethics",Routledge,London,191-191,2019,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1080/10382046.2019.1529712,,,
1129,Book Chapter,Negotiating the Global and National in Citizenship Education: Historical Legacies and Its Complicated Neighbor in South Korea,"Kim, H.",,,,,,,,,,"Misiaszek, L. I.",,,,,,,,,,"Exploring the Complexities in Global Citizenship Education: Hard Spaces, Methodologies, and Ethics",Routledge,London,178-190,2019,"['community work', 'Informal education including youth work, media']",[],English,,https://doi.org/10.1080/10382046.2019.1582771,,,
1121,Book Chapter,Restorative Practice: Modelling Key Skills of Peace and Global Citizenship,"Duke, R.",,,,,,,,,,"Bamber, P.",,,,,,,,,,Teacher Education for Sustainable Development and Global Citizenship,Routledge,London,66-73,2019,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1080/13504622.2017.1360842,,,
1131,Book Chapter,Measuring Teachers’ Impact on Young Peoples’ Attitudes and Actions as Global Citizens,"Lowe, B.","Allum, L.",,,,,,,,,"Bamber, P.",,,,,,,,,,"Teacher Education for Sustainable Development and Global Citizenship: Critical Perspectives on Values, Curriculum and Assessment",Routledge,London,197-197,2019,"['training of trainers', 'Teacher education']",[],English,,https://doi.org/10.1080/13617672.2019.1683431,,,
29,Book,Re-Enchanting Education and Spiritual Wellbeing: Fostering Belonging and Meaning-Making for Global Citizens,"De Souza, M.","Halafoff, A. (Eds.).",,,,,,,,,,,,,,,,,,,,Routledge,,,2017,['Policy related research'],[],English,,https://doi.org/10.1080/1364436X.2019.1701783,,,
1117,Book Chapter,"The Past, Present and Future State of Citizenship Education in Zimbabwe","Bungu, L. S. M.",,,,,,,,,,L. I. Misiaszek,,,,,,,,,,"Exploring the Complexities in Global Citizenship Education: Hard Spaces, Methodologies, and Ethics",Routledge,London,163-163,2019,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1080/13691457.2018.1540407,,,
1125,Book Chapter,"Are Teachers Prepared to Educate in Citizenship?: In Some Conclusions From Research in Andalusia, Spain","García-Pérez, F. F.",,,,,,,,,,,,,,,,,,,,"Handbook of Research on Education for Participative Citizenship and Global Prosperity, 409-430",IGI Global,,,2019,"['training of trainers', 'Teacher education']",[],English,,https://doi.org/10.1080/14767724.2019.1665988,,,
1120,Book Chapter,"Media, Youth, and Global Citizenship: The Challenges of Identity Construction in the Age of Global Media Capitalism","Chin, Y.",,,,,,,,,,"Misiaszek, L. I.",,,,,,,,,,"Exploring the Complexities in Global Citizenship Education: Hard Spaces, Methodologies, and Ethics",Routledge,London,93-111,2019,"['community work', 'Informal education including youth work, media']",[],English,,https://doi.org/10.1080/17549507.2019.1607902,,,
1114,Book Chapter,Contextualizing citizenship in Uganda,"Alava, H.","Bananuka, T. H.","Ahimbisibwe, K. F.","Kontinen, T.",,,,,,,"K. Holma,",T. Kontinen,,,,,,,,,Practices of Citizenship in East Africa Perspectives from Philosophical Pragmatism,Routledge,London,,2019,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1080/2005615x.2019.1615248,,,
516,Book chapter,Global Leadership Development In The University Setting And Future Directions For Advancing Global Leadership Research,"Osland, J. S.","Mendenhall, M.E.","Li, M.",,,,,,,,,,,,,,,,,,Advances in Global Leadership,Emerald Publishing Limited,,347-366,2018,"['educational partnerships', 'International Volunteering, study visits']",['Higher education research'],English,https://www.emeraldinsight.com/doi/abs/10.1108/S1535-120320180000011010,https://doi.org/10.1108/S1535-120320180000011010,,,
880,Book chapter,Global Leadership Development In The University Setting And Future Directions For Advancing Global Leadership Research,"Osland, J. S.","Mendenhall, M.E.","Li, M.",,,,,,,,,,,,,,,,,,Advances in Global Leadership,Emerald Publishing Limited,,347-366,2018,['Higher education research'],[],English,https://www.emeraldinsight.com/doi/abs/10.1108/S1535-120320180000011010,https://doi.org/10.1108/S1535-120320180000011010,,,
332,Book,Engaging dissonance: developing mindful global citizenship in higher education,"Lee, A.","Williams, R. D.",,,,,,,,,,,,,,,,,,,,Emerald Publishing,"Bingley, UK",,2017,['Higher education research'],[],English,,https://doi.org/10.1108/S2055-364120170000009015,,,
1135,Book Chapter,Politics of Emotions in Tanzania: Analyzing Global Citizenship Education Through Secular and Religious Lenses,"Msangi, S. E.","Kayombo, J. J.",,,,,,,,,"Misiaszek, L. I.",,,,,,,,,,Exploring the Complexities in Global Citizenship Education,Routledge,London,69-92,2019,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1111/1758-5899.12591,,,
1119,Book Chapter,"The Possibilities of Postcolonial Humanism, Human Rights and Education in an Era of Globalization","Chatelier, S.",,,,,,,,,,K. Edge,,,,,,,,,,"Transnational Perspectives on Democracy, Citizenship, Human Rights and Peace Education",Bloomsbury Academic,London,219-236,2019,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1111/pops.12572,,,
1092,Book,Cross-Cultural Schooling Experiences of Arab Newcomer Students: A Journey in Transition Between the East and the West,"Elkord, N.",,,,,,,,,,,,,,,,,,,,,Springer,,,2019,"['educational partnerships', 'International Volunteering, study visits']","['Informal education including youth work, media', 'community work']",English,https://fennia.journal.fi/article/view/85151,https://doi.org/10.11143/fennia.85151,,,
597,Book chapter,The Contradictions of International Education and International Development: Counter-Eurocentric Perspectives,"Abdi, A. A.",,,,,,,,,,L. Shultz,T. Pillay,,,,,,,,,"Global Citizenship, Common Wealth and Uncommon Citizenships (Comparative and International Education: Diversity of Voices, 47)",Brill,"University of British Columbia, Vancouver, Canda",9-21,2018,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1163/9789004383449_002,,,
483,Book chapter,Cycles of Learning and Unlearning Through Literary Study Reading Marginalized Experience Narratives for Critical Global Citizenship Education,"Karsgaard, C.",,,,,,,,,,L. Shultz,T. Pillay,,,,,,,,,"Global Citizenship, Common Wealth and Uncommon Citizenships (Comparative and International Education: Diversity of Voices, 47)",Brill.,,39-55,2018,"['conceptual publications', 'Theoretical']",['Formal Education'],English,,https://doi.org/10.1163/9789004383449_004,,,
718,Book chapter,Cycles of Learning and Unlearning Through Literary Study Reading Marginalized Experience Narratives for Critical Global Citizenship Education,"Karsgaard, C.",,,,,,,,,,L. Shultz,T. Pillay,,,,,,,,,"Global Citizenship, Common Wealth and Uncommon Citizenships (Comparative and International Education: Diversity of Voices, 47)",Brill.,,39-55,2018,['Formal Education'],[],English,,https://doi.org/10.1163/9789004383449_004,,,
623,Book chapter,Seeking “Global Citizenship” in Graduate Library and Information Studies Education,"Samek, T.","Palech, C.",,,,,,,,,L. Shultz,T. Pillay,,,,,,,,,"Global Citizenship, Common Wealth and Uncommon Citizenships (Comparative and International Education: Diversity of Voices, 47)",Brill,"University of Alberta, Edmonton, Canada",75-92,2018,"['conceptual publications', 'Theoretical']",[],English,https://brill.com/view/book/edcoll/9789004383449/BP000011.xml,https://doi.org/10.1163/9789004383449_006,,,
720,Book chapter,The Role of Host Villages in Fostering Cosmopolitan Values Among ISL Participants,"Smaller, H.","O’sullivan, M.","Hernández, X.","Rerrie, A.",,,,,,,L. Shultz,T. Pillay,,,,,,,,,"Global Citizenship, Common Wealth and Uncommon Citizenships (Comparative and International Education: Diversity of Voices, 47)",Brill.,,93-110,2018,['Formal Education'],[],English,https://brill.com/view/book/edcoll/9789004383449/BP000012.xml,https://doi.org/10.1163/9789004383449_007,,,
721,Book chapter,Security in a World of Strangers Exploring the Lived Meaning of Help Giving to International Students,"Tannis, D.",,,,,,,,,,L. Shultz,T. Pillay,,,,,,,,,"Global Citizenship, Common Wealth and Uncommon Citizenships (Comparative and International Education: Diversity of Voices, 47)",Brill.,,111-124,2018,['Formal Education'],[],English,https://brill.com/view/book/edcoll/9789004383449/BP000013.xml,https://doi.org/10.1163/9789004383449_008,,,
549,Book chapter,Southern Struggles Over “Knowing” and their Significance for the Politics of Global Citizenship,"Soudien, C.",,,,,,,,,,L. Shultz,T. Pillay,,,,,,,,,"Global Citizenship, Common Wealth and Uncommon Citizenships (Comparative and International Education: Diversity of Voices, 47)",,Brill. Retrieved from,125-140,2018,['Policy related research'],[],English,https://brill.com/view/book/edcoll/9789004383449/BP000014.xml,https://doi.org/10.1163/9789004383449_009,,,
546,Book chapter,Citizenship Education as a UNESCO Key Theme: More of the Same or Opportunities for Thinking ‘Otherwise’?,"Pashby, K.",,,,,,,,,,L. Shultz,T. Pillay,,,,,,,,,"Global Citizenship, Common Wealth and Uncommon Citizenships (Comparative and International Education: Diversity of Voices, 47)",Brill. Retrived from,"Manchester Metropolitan University, Manchester, England",159-173,2018,['Policy related research'],[],English,,https://doi.org/10.1163/9789004383449_011,,,
1149,Book Chapter,Theory and Practice of Citizenship Education,"Veugelers, W.","Groot, I.",,,,,,,,,Veugelers W.,,,,,,,,,,Education for Democratic Intercultural Citizenship,Brill,"LEIDEN, BOSTON",14-41,2019,"['conceptual publications', 'Theoretical']",[],English,,https://doi.org/10.1163/9789004411944_002,,,
1118,Book Chapter,"Ethical Competences for Democratic Citizenship at School, University and in Family","Buxarrais, M.","Noguera, E.","Esteban, F.",,,,,,,,"Buxarrais, M. R.","Noguera, E.","Esteban, F.",,,,,,,,"Ethical Competences for Democratic Citizenship at School, University and in Family",Brill | Sense,"Leiden, The Netherlands",42-60,2019,"['conceptual publications', 'Theoretical']",[],English,https://brill.com/view/book/edcoll/9789004411944/BP000010.xml,https://doi.org/10.1163/9789004411944_003,,,
